Id,SalePrice
2735,138706.48887207717
2736,135933.4416738666
2737,128673.7075592062
2738,134933.34448274752
2739,158548.06343326607
2740,142057.44287982883
2741,150145.57318821005
2742,156007.96908504443
2743,146799.09960656197
2744,155397.4127916308
2745,137266.34964205173
2746,148293.38086418173
2747,156660.6538837852
2748,123225.99642610208
2749,128528.17131951799
2750,140606.89694892446
2751,144004.02208348003
2752,206960.52569328895
2753,166756.8863216099
2754,215136.80667969037
2755,126417.23949734638
2756,95672.46188703607
2757,55652.02910773456
2758,80091.83316598255
2759,155932.72398714806
2760,133043.95010204674
2761,139631.7113777413
2762,144004.5422255025
2763,195368.1861882329
2764,150313.4672937157
2765,277362.9540441945
2766,140880.20116811356
2767,90618.55131646326
2768,135961.27666604816
2769,129570.8491069116
2770,135791.8773637754
2771,111585.0585769932
2772,121371.80927571432
2773,139193.9235583382
2774,140250.08756868896
2775,115581.28424892871
2776,138134.8851626067
2777,141755.95303121372
2778,109402.99240912161
2779,125382.31169270069
2780,99690.73198705804
2781,96111.21926100057
2782,92847.64750816443
2783,112240.85989487189
2784,125673.16702140462
2785,135277.42787584756
2786,72720.03815469625
2787,113286.59568327335
2788,80737.29930421802
2789,196173.6568677195
2790,95206.07281019354
2791,115353.48490684238
2792,48429.60022713804
2793,189803.81033525255
2794,117526.62066561582
2795,119820.3605000349
2796,101225.60848608153
2797,192293.56170283476
2798,126227.72342364167
2799,114223.5032917191
2800,61002.38903178629
2801,114431.37868532083
2802,138218.71638154372
2803,156304.13808448374
2804,143078.04203050953
2805,103275.41304854582
2806,76561.2534638
2807,146248.34430144634
2808,151419.51594815153
2809,136579.04020971686
2810,137234.05131717815
2811,167684.10920306362
2812,149116.98617678956
2813,151644.8521523949
2814,142488.65241349075
2815,94505.09105867124
2816,249426.78230267626
2817,154348.28051540887
2818,133745.9737468301
2819,156746.34006696858
2820,130463.45642392286
2821,102880.73862653735
2822,192674.798752113
2823,251934.5309487687
2824,191746.11728878363
2825,154522.84351355155
2826,130481.13852505758
2827,135470.56489776005
2828,232629.25042367776
2829,195305.65859448767
2830,229507.13855023996
2831,184463.79954187767
2832,242847.25782837847
2833,306791.7234622995
2834,209105.79849870678
2835,217169.63391225878
2836,195402.1665967867
2837,159193.466700591
2838,148999.60158226453
2839,176188.46426177572
2840,207615.6582888681
2841,202714.05212811998
2842,221681.28426638414
2843,156696.6504795623
2844,150579.61453164017
2845,124810.75269078453
2846,215096.0354871003
2847,208988.9185608885
2848,234156.80659104077
2849,206368.68222166624
2850,281673.60976410756
2851,223385.35653118516
2852,228519.46869659057
2853,241111.27130315496
2854,142299.96945088817
2855,203149.2145591887
2856,197732.64233821433
2857,189241.9302660311
2858,210166.1874553603
2859,135631.12594680872
2860,128361.42304988966
2861,125905.71181763556
2862,190406.80462721785
2863,120559.99700572413
2864,269536.221121584
2865,138758.61132028216
2866,135128.0272903193
2867,102441.17137290159
2868,88676.66906570503
2869,113547.90603292706
2870,124389.18429782985
2871,91336.44371304222
2872,45060.46448260542
2873,105199.26559716182
2874,142067.1591186474
2875,114382.41787455272
2876,164038.26732885055
2877,141878.2162908531
2878,173643.58698965886
2879,142332.51948773913
2880,97479.04070501411
2881,145907.3453238604
2882,165452.62572755487
2883,184832.86391502924
2884,196124.05696159977
2885,198692.1723901089
2886,223993.6919549368
2887,96255.5477416412
2888,130817.37023797788
2889,55000.49563700667
2890,88360.43535994327
2891,136399.228564249
2892,40720.883831540144
2893,93972.84437310071
2894,49136.64645839896
2895,339498.0883657313
2896,297362.8920453748
2897,197729.56294806793
2898,147461.12547658937
2899,234877.2498232775
2900,160572.48713037677
2901,223490.39285012477
2902,189251.25686944718
2903,364059.2527508083
2904,380191.1442770073
2905,94304.4254071291
2906,204629.03892876854
2907,108685.63529498402
2908,137100.43958212752
2909,137222.32579096343
2910,85468.77460091129
2911,76478.97535195253
2912,146067.1438644019
2913,71117.267758863
2914,73962.76682277405
2915,75525.09837370053
2916,71975.18051300709
2917,171458.6102591813
2918,116625.49279925527
2919,221587.27809908547
